Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceReview,SentimentScore
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,183,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2,"Employee 183 is a 25-year-old Male working in the Sales department. They have 1 satisfaction with their work environment and 3 job satisfaction. They have 6 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $8639 with a performance rating of 3.0 in the company's Corporate Information Survey (CIS) based solely on income.

2. Other",0.9088308811187744
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,1,184,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7,"Employee 184 is a 30-year-old Male working in the Human Resources department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 12 years of total working experience, 11 years of experience with the current company, and 9 years of experience in their current role. Their job level is 2 and their monthly income is $6347 with a performance rating of 3.

Company/Personnel

The employees of the HR Department work at the same job they usually",0.8092511296272278
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4,"Employee 190 is a 32-year-old Female working in the Research & Development department. They have 1 satisfaction with their work environment and 1 job satisfaction. They have 10 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 1 and their monthly income is $4200 with a performance rating of 4.5. They are active in active society. In this situation they are working for 1 year with a",0.7401394844055176
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3,"Employee 192 is a 45-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 9 years of total working experience, 6 years of experience with the current company, and 5 years of experience in their current role. Their job level is 1 and their monthly income is $3452 with a performance rating of 3.4.

About the researcher:

Binciardo Visconti, Ph",0.6600976586341858
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,"Employee 193 is a 38-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 19 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $4317 with a performance rating of 4.5 out of 5.

The employee's average monthly income for 2015 is $3819 and",0.6156943440437317
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,194,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4,"Employee 194 is a 30-year-old Female working in the Research & Development department. They have 1 satisfaction with their work environment and 3 job satisfaction. They have 5 years of total working experience, 5 years of experience with the current company, and 4 years of experience in their current role. Their job level is 1 and their monthly income is $2632 with a performance rating of 3. As of June 2017, they have completed 1 year of this work experience in order to be eligible for",0.5964891314506531
32,No,Travel_Frequently,689,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7,"Employee 195 is a 32-year-old Male working in the Sales department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 9 years of total working experience, 8 years of experience with the current company, and 7 years of experience in their current role. Their job level is 2 and their monthly income is $4668 with a performance rating of 3.0 at 8 years.

Payroll:

We can't find anything online for you yet,",0.9870479702949524
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,197,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,"Employee 197 is a 30-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 8 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $3204 with a performance rating of 3.2. In an interview they said ""We had a very successful year which we expect will be improved",0.9643155336380005
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2,"Employee 198 is a 30-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 4 job satisfaction. They have 6 years of total working experience, 5 years of experience with the current company, and 3 years of experience in their current role. Their job level is 1 and their monthly income is $2720 with a performance rating of 3.6, their monthly income is $2450 with a performance rating of 6.1 (with minimum",0.8466275334358215
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,199,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,"Employee 199 is a 41-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 1 job satisfaction. They have 21 years of total working experience, 7 years of experience with the current company, and 6 years of experience in their current role. Their job level is 4 and their monthly income is $17181 with a performance rating of 3. A new company member has to obtain a minimum of 9 employees to join, they may choose 1 member",0.825885534286499
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,"Employee 200 is a 41-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 1 job satisfaction. They have 7 years of total working experience, 5 years of experience with the current company, and 0 years of experience in their current role. Their job level is 1 and their monthly income is $2238 with a performance rating of 4.

Job Description The most exciting job prospect in research is the Research/Development. They may also",0.9573463797569275
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,"Employee 201 is a 19-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 2 job satisfaction. They have 1 years of total working experience, 1 years of experience with the current company, and 0 years of experience in their current role. Their job level is 1 and their monthly income is $1483 with a performance rating of 3.5. They can access LinkedIn and they can apply to be part of a new company. In exchange",0.7362388968467712
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,1,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13,"Employee 202 is a 40-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 2 job satisfaction. They have 20 years of total working experience, 20 years of experience with the current company, and 7 years of experience in their current role. Their job level is 2 and their monthly income is $5605 with a performance rating of 3.0.

""My job is a little bit higher than on this site with more recent employers",0.9680734276771545
35,No,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6,"Employee 204 is a 35-year-old Male working in the Sales department. They have 3 satisfaction with their work environment and 2 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 8 years of experience in their current role. Their job level is 3 and their monthly income is $7295 with a performance rating of 3.1. Job Satisfaction Scale: 1.0 2.0 3.0 4.0 5.0",0.7521844506263733
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5,"Employee 205 is a 53-year-old Male working in the Sales department. They have 2 satisfaction with their work environment and 3 job satisfaction. They have 13 years of total working experience, 7 years of experience with the current company, and 7 years of experience in their current role. Their job level is 2 and their monthly income is $2306 with a performance rating of 4.5%. The job pays $16/month and they currently have an annual salary of $37,000.",0.7014919519424438
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,"Employee 206 is a 45-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 2 job satisfaction. They have 20 years of total working experience, 17 years of experience with the current company, and 9 years of experience in their current role. Their job level is 2 and their monthly income is $2348 with a performance rating of 3.9% of their salary. An employee with 20 years of total experience and an overall job score of",0.8008598685264587
